borough,STOPCODE,alpha
Havering,37093,0.4163132
Havering,37094,0.3634059
Havering,37095,0.33567777
Havering,37096,0.33029354
Havering,37097,0.2987344
Havering,37098,0.2950953
Havering,37099,0.34032243
Havering,37100,0.40869337
Havering,37101,0.4171909
Havering,37102,0.4825793
Havering,37103,0.42416468
Havering,37151,0.3829662
Havering,37152,0.36167243
Havering,37192,0.29433295
Havering,4346,0.39743587
Havering,4347,0.372274
Havering,4348,0.48650104
Havering,4350,0.36107904
Havering,5861,0.60208094
Havering,5863,0.42239273
Havering,5868,0.39016256
Havering,7360,0.35115913
Havering,7361,0.34980696
Havering,8509,0.50067455
Havering,8510,0.4557115
Havering,8511,0.42519468
Havering,8517,0.42354164
Havering,8522,0.41614988
Havering,8523,0.5880177
Havering,8524,0.42333546
Havering,8525,0.42224964
Havering,8527,0.3702157
Havering,8528,0.389212
Havering,8531,0.37932864
Havering,8996,0.39924648
Havering,8997,0.37224415
Havering,8998,0.37270623
Havering,8999,0.5127457
Havering,9000,0.51759523
Havering,9002,0.49226564
Havering,9003,0.37974212
Havering,9007,0.35925245
Havering,9239,0.39514926
Havering,9240,0.4335969
Havering,9755,0.4232366
Havering,9756,0.43115598
Havering,9757,0.43497753
Havering,9766,0.4106535
Havering,9767,0.39796728
Havering,9768,0.3978695
Havering,9771,0.38200435
Havering,9772,0.46373212
Havering,9773,0.46077013
Havering,BP1204,0.379577
Havering,BP1358,0.45673367
Havering,BP148,0.48989093
Havering,BP1588,0.32733327
Havering,BP1789,0.38472626
Havering,BP1918,0.5575998
Havering,BP2176,0.4317292
Havering,BP2177,0.35129046
Havering,BP2178,0.40792945
Havering,BP2179,0.41052243
Havering,BP2180,0.4274781
Havering,BP2181,0.41080183
Havering,BP2182,0.3504186
Havering,BP2272,0.591861
Havering,BP2379,0.42472854
Havering,BP240,0.477462
Havering,BP2758,0.42924246
Havering,BP2906,0.48605424
Havering,BP2907,0.49564153
Havering,BP2908,0.5106089
Havering,BP2909,0.4921015
Havering,BP2910,0.45370805
Havering,BP2911,0.32534227
Havering,BP2912,0.35227844
Havering,BP2913,0.35849702
Havering,BP2914,0.36188415
Havering,BP2915,0.36382368
Havering,BP2916,0.35764366
Havering,BP2917,0.36017674
Havering,BP2918,0.36301792
Havering,BP2920,0.36235544
Havering,BP2921,0.42811453
Havering,BP2922,0.43181202
Havering,BP2967,0.5511984
Havering,BP2993,0.6071078
Havering,BP2994,0.60882163
Havering,BP3184,0.3626258
Havering,BP3205,0.54259014
Havering,BP3482,0.53965676
Havering,BP3528,0.46390948
Havering,BP3529,0.4012317
Havering,BP3544,0.4442496
Havering,BP3545,0.4676624
Havering,BP3551,0.3894641
Havering,BP394,0.54320955
Havering,BP4042,0.45819587
Havering,BP4043,0.4582217
Havering,BP4067,0.38990793
Havering,BP4068,0.48211664
Havering,BP4069,0.47967505
Havering,BP4070,0.36592326
Havering,BP4227,0.5550296
Havering,BP4250,0.5592095
Havering,BP4251,0.565344
Havering,BP4252,0.35993865
Havering,BP4284,0.38270116
Havering,BP4285,0.37982973
Havering,BP4370,0.38920188
Havering,BP4371,0.55777687
Havering,BP4432,0.4143343
Havering,BP4494,0.45928594
Havering,BP4495,0.46540228
Havering,BP4549,0.26709148
Havering,BP4550,0.2708592
Havering,BP4552,0.3076168
Havering,BP4553,0.3272241
Havering,BP4562,0.4906563
Havering,BP4668,0.47432643
Havering,BP4873,0.5100879
Havering,BP4965,0.392339
Havering,BP5061,0.47650135
Havering,BP5271,0.4053129
Havering,BP5272,0.42640996
Havering,BP5441,0.32160425
Havering,BP5723,0.55401385
Havering,BP5724,0.58845735
Havering,BP5750,0.5543026
Havering,BP5996,0.4212016
Havering,BP6021,0.50778276
Havering,BP6051,0.36438933
Havering,BP6075,0.3563637
Havering,BP6076,0.35379174
Havering,BP6107,0.3567587
Havering,BP616,0.38912532
Havering,BP776,0.48701996
Havering,BP935,0.29582515
Havering,FC05,0.39998898
Havering,FC54,0.44476822
Havering,FC73,0.40829566
Havering,HC121,0.4251165
Havering,HC122,0.34589082
Havering,HC123,0.44765735
Havering,HC124,0.4556034
Havering,HC279,0.3904471
Havering,HC280,0.4005618
Havering,HC281,0.38769573
Havering,HC282,0.39298126
Havering,HC283,0.39452958
Havering,HC284,0.38804358
Havering,HC285,0.38592637
Havering,HC286,0.42969328
Havering,HC287,0.42602104
Havering,HC288,0.49493816
Havering,HC289,0.37786472
Havering,HC290,0.35572374
Havering,HC291,0.35265347
Havering,HC292,0.43789375
Havering,HC293,0.5451702
Havering,HC632,0.40342054
Havering,HC633,0.38778296
Havering,HC754,0.4582516
Havering,HC755,0.5223536
Havering,HC756,0.49878958
Havering,HC757,0.44532523
Havering,HC758,0.48422307
Havering,HC759,0.42931727
Havering,HC760,0.48023343
Havering,HC763,0.49208358
Havering,HC768,0.48430252
Havering,HC769,0.47268215
Havering,HC770,0.5191633
Havering,HC771,0.52156365
Havering,LE135,0.4979173
Havering,LE175,0.40600607
Havering,LE176,0.39719462
Havering,LE177,0.3851375
Havering,LE178,0.38870135
Havering,LE179,0.42555037
Havering,LE180,0.5352294
Havering,LE181,0.55911994
Havering,LE182,0.6042001
Havering,OC419,0.3931621
Havering,OC600,0.39383873
Havering,OC609,0.3732933
Havering,OC610,0.42089364
Havering,OC812,0.4050212
Havering,OC813,0.4216376
Havering,R0074,0.3342832
Havering,R0106,0.32506028
Havering,R0308,0.40265724
Havering,R0337,0.45773575
Havering,R0500,0.4904718
Havering,R0591,0.49480003
Havering,R0656,0.5394917
Havering,R0680,0.50690764
Havering,R0681,0.52375495
Havering,R0760,0.5021724
Havering,R0782,0.41304344
Havering,R0906,0.32855162
Havering,18351,0.38811153
Havering,18352,0.35690352
Havering,26796,0.4589128
Havering,9008,0.3499341
Havering,BP2183,0.46957278
Havering,BP2184,0.45017007
Havering,BP3510,0.42615393
Havering,HC761,0.4986826
Havering,HC762,0.46299192
Havering,HC765,0.47124633
Havering,HC766,0.48547602
Havering,HC767,0.51814425
Hillingdon,10258,0.32364637
Hillingdon,10460,0.35942456
Hillingdon,10462,0.365684
Hillingdon,11093,0.33332545
Hillingdon,11094,0.32305372
Hillingdon,11097,0.22938342
Hillingdon,11098,0.2292146
Hillingdon,11352,0.35756683
Hillingdon,12183,0.48299482
Hillingdon,13550,0.39510742
Hillingdon,13551,0.41407287
Hillingdon,14113,0.5108347
Hillingdon,14725,0.36568573
Hillingdon,14854,0.417765
Hillingdon,14855,0.41763687
Hillingdon,14856,0.39605835
Hillingdon,14857,0.37641606
Hillingdon,14858,0.47176328
Hillingdon,14859,0.44961464
Hillingdon,14860,0.37070692
Hillingdon,14861,0.48775408
Hillingdon,14864,0.4000789
Hillingdon,14865,0.39783043
Hillingdon,15264,0.35776198
Hillingdon,15266,0.373358
Hillingdon,15267,0.38048592
Hillingdon,15268,0.37562042
Hillingdon,15269,0.34364527
Hillingdon,15270,0.27588403
Hillingdon,15271,0.2903588
Hillingdon,15272,0.29876348
Hillingdon,15273,0.30518806
Hillingdon,15274,0.48523474
Hillingdon,15275,0.470897
Hillingdon,15761,0.41143465
Hillingdon,15762,0.38361642
Hillingdon,15763,0.33222649
Hillingdon,15764,0.39888504
Hillingdon,15765,0.40619496
Hillingdon,15766,0.41853264
Hillingdon,15767,0.51489675
Hillingdon,15768,0.51832557
Hillingdon,15769,0.5005876
Hillingdon,15770,0.49607432
Hillingdon,15771,0.49518475
Hillingdon,15772,0.37189057
Hillingdon,15773,0.39140597
Hillingdon,15774,0.3243605
Hillingdon,15781,0.25626335
Hillingdon,15782,0.25641617
Hillingdon,15910,0.25042814
Hillingdon,15911,0.25163338
Hillingdon,15973,0.38520288
Hillingdon,15975,0.3832874
Hillingdon,16152,0.3773703
Hillingdon,16154,0.37732202
Hillingdon,16155,0.39371386
Hillingdon,16156,0.41119063
Hillingdon,16157,0.43581188
Hillingdon,16158,0.4357535
Hillingdon,16165,0.4339107
Hillingdon,16166,0.3640542
Hillingdon,16167,0.35496512
Hillingdon,16168,0.3720476
Hillingdon,16169,0.40204582
Hillingdon,16170,0.40774092
Hillingdon,16172,0.34334266
Hillingdon,16289,0.42656478
Hillingdon,16290,0.47338235
Hillingdon,16291,0.43638778
Hillingdon,16292,0.43671995
Hillingdon,16293,0.44652358
Hillingdon,16294,0.4431077
Hillingdon,16295,0.4011641
Hillingdon,16296,0.41990355
Hillingdon,16297,0.44188598
Hillingdon,16300,0.35217133
Hillingdon,16301,0.35205096
Hillingdon,16306,0.36189908
Hillingdon,16307,0.35422716
Hillingdon,16308,0.36706814
Hillingdon,16309,0.367197
Hillingdon,16316,0.4622535
Hillingdon,16320,0.43606433
Hillingdon,16321,0.43576106
Hillingdon,16322,0.45085275
Hillingdon,16323,0.44001657
Hillingdon,16325,0.483609
Hillingdon,16326,0.44633797
Hillingdon,16327,0.41552126
Hillingdon,16329,0.41538545
Hillingdon,16330,0.40675652
Hillingdon,16355,0.5091879
Hillingdon,16356,0.4687978
Hillingdon,16357,0.4074741
Hillingdon,16358,0.4081632
Hillingdon,16359,0.317975
Hillingdon,16360,0.35484523
Hillingdon,16361,0.26665556
Hillingdon,16362,0.26774767
Hillingdon,16363,0.3417113
Hillingdon,16364,0.3394603
Hillingdon,16365,0.39410535
Hillingdon,16366,0.33063647
Hillingdon,16367,0.32386047
Hillingdon,16368,0.32400036
Hillingdon,16369,0.3272241
Hillingdon,16370,0.32708287
Hillingdon,16371,0.45852607
Hillingdon,16372,0.47735918
Hillingdon,16374,0.50520146
Hillingdon,16375,0.51628935
Hillingdon,16376,0.5086194
Hillingdon,16379,0.47050014
Hillingdon,16380,0.47496954
Hillingdon,16381,0.46806467
Hillingdon,16382,0.47147334
Hillingdon,16383,0.47127604
Hillingdon,16384,0.4237953
Hillingdon,16385,0.43756798
Hillingdon,16386,0.44521615
Hillingdon,16387,0.44473833
Hillingdon,16434,0.35831085
Hillingdon,16443,0.34368172
Hillingdon,16444,0.343581
Hillingdon,16445,0.3357622
Hillingdon,16446,0.34677628
Hillingdon,17144,0.4715871
Hillingdon,17145,0.5476254
Hillingdon,17146,0.5220163
Hillingdon,17147,0.5261052
Hillingdon,17148,0.51374465
Hillingdon,17149,0.42976892
Hillingdon,17150,0.38253507
Hillingdon,17199,0.44763565
Hillingdon,17200,0.4552145
Hillingdon,17202,0.41741952
Hillingdon,17224,0.33463746
Hillingdon,17225,0.3739388
Hillingdon,17226,0.39534634
Hillingdon,17227,0.4064027
Hillingdon,17228,0.4064899
Hillingdon,17229,0.36701977
Hillingdon,17231,0.38908395
Hillingdon,17232,0.35543403
Hillingdon,17233,0.313209
Hillingdon,17633,0.57641405
Hillingdon,17634,0.5528924
Hillingdon,17635,0.5271431
Hillingdon,17638,0.39996928
Hillingdon,17639,0.40001434
Hillingdon,17640,0.48417857
Hillingdon,17641,0.46349224
Hillingdon,17642,0.53672856
Hillingdon,17643,0.5234651
Hillingdon,17645,0.5628353
Hillingdon,17646,0.54867685
Hillingdon,17647,0.5445773
Hillingdon,17648,0.5550156
Hillingdon,17649,0.5072775
Hillingdon,17650,0.5526008
Hillingdon,17651,0.48004907
Hillingdon,17652,0.49978563
Hillingdon,17653,0.45238844
Hillingdon,17654,0.46523574
Hillingdon,17655,0.58251774
Hillingdon,17656,0.581137
Hillingdon,17657,0.5781956
Hillingdon,17658,0.5795847
Hillingdon,17659,0.5025977
Hillingdon,17660,0.50984555
Hillingdon,17662,0.5278051
Hillingdon,17666,0.41224298
Hillingdon,1795,0.44509804
Hillingdon,18207,0.5489294
Hillingdon,18208,0.53721285
Hillingdon,18210,0.5036088
Hillingdon,19179,0.5837696
Hillingdon,19180,0.5738883
Hillingdon,19181,0.63384056
Hillingdon,19182,0.6305386
Hillingdon,19183,0.5269478
Hillingdon,19184,0.5268744
Hillingdon,19214,0.53204936
Hillingdon,19599,0.45711342
Hillingdon,19600,0.44140998
Hillingdon,20107,0.42290738
Hillingdon,20213,0.39699686
Hillingdon,20214,0.43269092
Hillingdon,20215,0.38029155
Hillingdon,20216,0.3935524
Hillingdon,20217,0.39451948
Hillingdon,20218,0.34571537
Hillingdon,20219,0.34646988
Hillingdon,20220,0.33346838
Hillingdon,20221,0.3209737
Hillingdon,20222,0.3926668
Hillingdon,20223,0.3938035
Hillingdon,20224,0.38739178
Hillingdon,20225,0.42043138
Hillingdon,20226,0.44133562
Hillingdon,20228,0.4055433
Hillingdon,20229,0.3860597
Hillingdon,20477,0.53213865
Hillingdon,20478,0.51166993
Hillingdon,20486,0.5399616
Hillingdon,20487,0.53045017
Hillingdon,20525,0.396684
Hillingdon,20527,0.3479194
Hillingdon,20528,0.34720576
Hillingdon,20529,0.33983535
Hillingdon,20530,0.33980638
Hillingdon,20531,0.29971308
Hillingdon,20532,0.3034298
Hillingdon,20533,0.2884546
Hillingdon,20534,0.24633643
Hillingdon,20535,0.30430728
Hillingdon,20787,0.27378815
Hillingdon,20788,0.3242208
Hillingdon,20789,0.32266557
Hillingdon,20790,0.3289058
Hillingdon,20791,0.35952383
Hillingdon,20792,0.36025795
Hillingdon,20793,0.34389272
Hillingdon,20900,0.49386004
Hillingdon,22263,0.32701895
Hillingdon,22265,0.24843569
Hillingdon,22266,0.25697172
Hillingdon,22267,0.31431514
Hillingdon,22268,0.3144394
Hillingdon,22269,0.4060969
Hillingdon,22270,0.3561446
Hillingdon,22293,0.42727622
Hillingdon,22294,0.4389329
Hillingdon,22295,0.41102034
Hillingdon,22301,0.22921658
Hillingdon,22302,0.22906166
Hillingdon,22303,0.2126992
Hillingdon,22304,0.21256381
Hillingdon,22305,0.2938273
Hillingdon,22306,0.28721458
Hillingdon,22311,0.33084348
Hillingdon,23062,0.54608446
Hillingdon,23742,0.3083253
Hillingdon,25131,0.34098148
Hillingdon,25134,0.33180764
Hillingdon,25161,0.46447006
Hillingdon,25162,0.3644143
Hillingdon,25468,0.5546526
Hillingdon,25469,0.5546527
Hillingdon,25980,0.37643713
Hillingdon,27307,0.5356236
Hillingdon,27329,0.45890445
Hillingdon,27331,0.34140757
Hillingdon,27332,0.4182994
Hillingdon,27333,0.4446894
Hillingdon,27334,0.40008757
Hillingdon,27335,0.3447905
Hillingdon,27336,0.48381427
Hillingdon,27337,0.49043843
Hillingdon,27338,0.39391613
Hillingdon,27339,0.3847727
Hillingdon,27340,0.3644182
Hillingdon,27343,0.34089413
Hillingdon,27577,0.46360996
Hillingdon,27578,0.36992165
Hillingdon,27594,0.49198824
Hillingdon,27595,0.48255697
Hillingdon,27734,0.3560658
Hillingdon,27803,0.3734161
Hillingdon,27804,0.37304556
Hillingdon,27805,0.39317188
Hillingdon,27806,0.3488318
Hillingdon,27807,0.29244447
Hillingdon,27808,0.29215544
Hillingdon,27809,0.34188536
Hillingdon,27810,0.343405
Hillingdon,27858,0.48291594
Hillingdon,27860,0.4821264
Hillingdon,27862,0.49025097
Hillingdon,27910,0.5152192
Hillingdon,27911,0.5054579
Hillingdon,28985,0.26014075
Hillingdon,29038,0.3984644
Hillingdon,29039,0.42014754
Hillingdon,29063,0.48565736
Hillingdon,29064,0.49324372
Hillingdon,29066,0.36336845
Hillingdon,29067,0.35639337
Hillingdon,29081,0.35260665
Hillingdon,29082,0.34594953
Hillingdon,29102,0.45894834
Hillingdon,29103,0.4397733
Hillingdon,29172,0.5003451
Hillingdon,29270,0.39853296
Hillingdon,29430,0.40291
Hillingdon,29432,0.39945516
Hillingdon,29433,0.40456587
Hillingdon,29434,0.39242297
Hillingdon,29837,0.39048317
Hillingdon,30312,0.48671433
Hillingdon,30361,0.30957067
Hillingdon,30419,0.31975344
Hillingdon,30420,0.33566523
Hillingdon,3104,0.4163335
Hillingdon,3105,0.36570498
Hillingdon,3108,0.36279875
Hillingdon,3109,0.32968187
Hillingdon,3110,0.330381
Hillingdon,3111,0.34104908
Hillingdon,3112,0.35399553
Hillingdon,3114,0.34017125
Hillingdon,3115,0.31907916
Hillingdon,3116,0.36607593
Hillingdon,3118,0.41404593
Hillingdon,3119,0.4169248
Hillingdon,3122,0.43405205
Hillingdon,3123,0.41214895
Hillingdon,3124,0.39777648
Hillingdon,3125,0.43896028
Hillingdon,3126,0.48742798
Hillingdon,3127,0.46312106
Hillingdon,3130,0.51463443
Hillingdon,3131,0.48637596
Hillingdon,3133,0.48509994
Hillingdon,3134,0.45786035
Hillingdon,3135,0.46721926
Hillingdon,3136,0.44781077
Hillingdon,3138,0.4989324
Hillingdon,3141,0.509644
Hillingdon,3147,0.46019286
Hillingdon,3148,0.47265974
Hillingdon,3151,0.38026655
Hillingdon,3152,0.4044985
Hillingdon,3228,0.44725108
Hillingdon,33002,0.40700182
Hillingdon,33025,0.4090619
Hillingdon,33027,0.37759662
Hillingdon,3316,0.385063
Hillingdon,3327,0.5307522
Hillingdon,3328,0.5310407
Hillingdon,33383,0.33077282
Hillingdon,33384,0.328729
Hillingdon,33638,0.35572237
Hillingdon,33639,0.34779072
Hillingdon,33640,0.3461185
Hillingdon,33641,0.28274074
Hillingdon,33642,0.34557134
Hillingdon,33643,0.3507051
Hillingdon,33845,0.3844255
Hillingdon,3400,0.40585268
Hillingdon,34149,0.5269191
Hillingdon,34151,0.38090765
Hillingdon,34152,0.36536232
Hillingdon,34153,0.41861945
Hillingdon,34154,0.38699532
Hillingdon,3419,0.43957922
Hillingdon,3420,0.4980019
Hillingdon,3421,0.46509507
Hillingdon,34212,0.510073
Hillingdon,3423,0.5074984
Hillingdon,34639,0.4430141
Hillingdon,34773,0.543007
Hillingdon,34774,0.5173818
Hillingdon,34775,0.52556306
Hillingdon,34836,0.49925593
Hillingdon,34891,0.41729793
Hillingdon,34892,0.3998666
Hillingdon,35287,0.43303454
Hillingdon,35288,0.42820832
Hillingdon,35289,0.422386
Hillingdon,3548,0.39232996
Hillingdon,3549,0.35424715
Hillingdon,35727,0.32821116
Hillingdon,35728,0.32307214
Hillingdon,35985,0.24875353
Hillingdon,36861,0.4272122
Hillingdon,36991,0.41376835
Hillingdon,36993,0.40722868
Hillingdon,37027,0.35738373
Hillingdon,37200,0.3726591
Hillingdon,37323,0.43994868
Hillingdon,4570,0.40967542
Hillingdon,4571,0.36023077
Hillingdon,4573,0.3940227
Hillingdon,557,0.54473495
Hillingdon,6816,0.4067501
Hillingdon,6817,0.39466342
Hillingdon,6819,0.37374675
Hillingdon,6846,0.46748364
Hillingdon,6848,0.47089994
Hillingdon,6852,0.5211107
Hillingdon,6853,0.5310371
Hillingdon,8402,0.3604591
Hillingdon,BP073,0.33076823
Hillingdon,BP104,0.40842605
Hillingdon,BP105,0.4105517
Hillingdon,BP1066,0.33502376
Hillingdon,BP1067,0.32371387
Hillingdon,BP1068,0.3568613
Hillingdon,BP1069,0.39033288
Hillingdon,BP1074,0.43293396
Hillingdon,BP1075,0.4390051
Hillingdon,BP108,0.4282417
Hillingdon,BP1081,0.3241843
Hillingdon,BP1109,0.36926687
Hillingdon,BP111,0.4259358
Hillingdon,BP131,0.33044517
Hillingdon,BP1330,0.38018724
Hillingdon,BP1331,0.42114192
Hillingdon,BP1376,0.49340296
Hillingdon,BP1377,0.38271475
Hillingdon,BP1378,0.49092716
Hillingdon,BP1380,0.5177579
Hillingdon,BP1461,0.43820247
Hillingdon,BP1462,0.44624463
Hillingdon,BP1463,0.37443691
Hillingdon,BP1464,0.3745194
Hillingdon,BP1533,0.29309252
Hillingdon,BP1535,0.4064032
Hillingdon,BP158,0.4629082
Hillingdon,BP159,0.41170642
Hillingdon,BP160,0.5015508
Hillingdon,BP1604,0.355931
Hillingdon,BP1605,0.3542133
Hillingdon,BP1606,0.36085123
Hillingdon,BP1607,0.35976747
Hillingdon,BP163,0.38832244
Hillingdon,BP1636,0.31458133
Hillingdon,BP1684,0.40151373
Hillingdon,BP1719,0.37152597
Hillingdon,BP1752,0.3661688
Hillingdon,BP1753,0.37642878
Hillingdon,BP1754,0.4344133
Hillingdon,BP1755,0.4595004
Hillingdon,BP1756,0.39847332
Hillingdon,BP1757,0.3559323
Hillingdon,BP1758,0.33966166
Hillingdon,BP1759,0.37656173
Hillingdon,BP1760,0.3834934
Hillingdon,BP1761,0.34028864
Hillingdon,BP1762,0.36794317
Hillingdon,BP1763,0.41289127
Hillingdon,BP1764,0.4490149
Hillingdon,BP1765,0.42951304
Hillingdon,BP1766,0.35682732
Hillingdon,BP1767,0.36596963
Hillingdon,BP1777,0.38952595
Hillingdon,BP1778,0.3337964
Hillingdon,BP1796,0.36968252
Hillingdon,BP1928,0.44641235
Hillingdon,BP1929,0.52172375
Hillingdon,BP1930,0.5268094
Hillingdon,BP1931,0.45732173
Hillingdon,BP1932,0.42126796
Hillingdon,BP1933,0.44813052
Hillingdon,BP1934,0.4749962
Hillingdon,BP1935,0.47618648
Hillingdon,BP1936,0.49197125
Hillingdon,BP1937,0.42815518
Hillingdon,BP1938,0.4282636
Hillingdon,BP1939,0.4123012
Hillingdon,BP1940,0.45494387
Hillingdon,BP1941,0.5041366
Hillingdon,BP1942,0.41177213
Hillingdon,BP1943,0.42758957
Hillingdon,BP1944,0.4277956
Hillingdon,BP1946,0.48238415
Hillingdon,BP1947,0.47500676
Hillingdon,BP1948,0.46045512
Hillingdon,BP1949,0.52412254
Hillingdon,BP1952,0.43502265
Hillingdon,BP1953,0.5343086
Hillingdon,BP1954,0.5314691
Hillingdon,BP1955,0.49160764
Hillingdon,BP2087,0.44738
Hillingdon,BP2088,0.40634367
Hillingdon,BP2089,0.39076868
Hillingdon,BP2090,0.4233277
Hillingdon,BP2091,0.4085011
Hillingdon,BP2093,0.4054076
Hillingdon,BP2094,0.41567972
Hillingdon,BP2095,0.42236862
Hillingdon,BP2096,0.41428375
Hillingdon,BP2097,0.3943266
Hillingdon,BP2098,0.4026958
Hillingdon,BP2255,0.5552839
Hillingdon,BP2380,0.459012
Hillingdon,BP2412,0.40853593
Hillingdon,BP2451,0.42758858
Hillingdon,BP2467,0.3540661
Hillingdon,BP2476,0.35476243
Hillingdon,BP2485,0.48554555
Hillingdon,BP2486,0.48397377
Hillingdon,BP2487,0.43019655
Hillingdon,BP249,0.4122472
Hillingdon,BP2595,0.33305982
Hillingdon,BP2623,0.38423648
Hillingdon,BP2664,0.40870687
Hillingdon,BP2665,0.3399554
Hillingdon,BP2666,0.3580488
Hillingdon,BP2668,0.32305193
Hillingdon,BP2669,0.3313245
Hillingdon,BP2670,0.38801983
Hillingdon,BP2671,0.42510659
Hillingdon,BP2675,0.48097157
Hillingdon,BP2683,0.40315667
Hillingdon,BP2684,0.40845203
Hillingdon,BP2686,0.42074102
Hillingdon,BP2703,0.27872613
Hillingdon,BP2704,0.37577447
Hillingdon,BP2705,0.37118328
Hillingdon,BP2706,0.3128642
Hillingdon,BP275,0.40911677
Hillingdon,BP2759,0.35168326
Hillingdon,BP3285,0.31454328
Hillingdon,BP3290,0.53933537
Hillingdon,BP3351,0.44235772
Hillingdon,BP3744,0.33687863
Hillingdon,BP3745,0.33632436
Hillingdon,BP3767,0.34785765
Hillingdon,BP3768,0.43579313
Hillingdon,BP3769,0.32254612
Hillingdon,BP3770,0.43900943
Hillingdon,BP390,0.5105734
Hillingdon,BP401,0.45021033
Hillingdon,BP402,0.44373775
Hillingdon,BP403,0.4229047
Hillingdon,BP404,0.42894205
Hillingdon,BP4071,0.3855819
Hillingdon,BP4072,0.3768897
Hillingdon,BP4073,0.25219655
Hillingdon,BP4074,0.23835863
Hillingdon,BP4075,0.38145304
Hillingdon,BP4076,0.37983415
Hillingdon,BP4079,0.43306398
Hillingdon,BP4080,0.40390357
Hillingdon,BP4081,0.42461264
Hillingdon,BP4082,0.4176678
Hillingdon,BP4083,0.37894168
Hillingdon,BP4084,0.4047985
Hillingdon,BP4085,0.3728603
Hillingdon,BP4086,0.3732333
Hillingdon,BP4099,0.42842653
Hillingdon,BP4100,0.43749353
Hillingdon,BP4101,0.41420656
Hillingdon,BP4102,0.35872084
Hillingdon,BP4103,0.25844723
Hillingdon,BP4104,0.25811496
Hillingdon,BP4105,0.28683203
Hillingdon,BP4107,0.2898917
Hillingdon,BP4108,0.25172612
Hillingdon,BP4159,0.50016224
Hillingdon,BP4163,0.41002744
Hillingdon,BP4168,0.39525816
Hillingdon,BP4169,0.39740014
Hillingdon,BP4254,0.38468397
Hillingdon,BP4255,0.3773559
Hillingdon,BP4256,0.37531218
Hillingdon,BP431,0.3481589
Hillingdon,BP434,0.3789984
Hillingdon,BP435,0.37943918
Hillingdon,BP4474,0.30480528
Hillingdon,BP4475,0.31912956
Hillingdon,BP4822,0.36843222
Hillingdon,BP4860,0.30024484
Hillingdon,BP4861,0.32085797
Hillingdon,BP4862,0.30953068
Hillingdon,BP4863,0.40189674
Hillingdon,BP4864,0.40378654
Hillingdon,BP4865,0.3216743
Hillingdon,BP4866,0.32111192
Hillingdon,BP4927,0.34142384
Hillingdon,BP5116,0.31529036
Hillingdon,BP5117,0.3295238
Hillingdon,BP5119,0.3798652
Hillingdon,BP5130,0.38091466
Hillingdon,BP5131,0.3821604
Hillingdon,BP5134,0.38809577
Hillingdon,BP5140,0.3771901
Hillingdon,BP5141,0.37608987
Hillingdon,BP5149,0.4021879
Hillingdon,BP5171,0.49664557
Hillingdon,BP5187,0.36312994
Hillingdon,BP5301,0.49412128
Hillingdon,BP5381,0.37686098
Hillingdon,BP5382,0.3540033
Hillingdon,BP5383,0.3934953
Hillingdon,BP5384,0.47579703
Hillingdon,BP5385,0.41664997
Hillingdon,BP5386,0.45249528
Hillingdon,BP5387,0.45237115
Hillingdon,BP5388,0.31611672
Hillingdon,BP5389,0.48104584
Hillingdon,BP5522,0.34104082
Hillingdon,BP5523,0.35102662
Hillingdon,BP5644,0.40707636
Hillingdon,BP5672,0.2507867
Hillingdon,BP5721,0.34347376
Hillingdon,BP5722,0.34166795
Hillingdon,BP5815,0.45000458
Hillingdon,BP5816,0.37890172
Hillingdon,BP5908,0.3924424
Hillingdon,BP5920,0.30260265
Hillingdon,BP5982,0.46004108
Hillingdon,BP6050,0.36513805
Hillingdon,BP6122,0.4675652
Hillingdon,BP6178,0.32493684
Hillingdon,BP6179,0.35837945
Hillingdon,BP6180,0.39988688
Hillingdon,BP623,0.43311733
Hillingdon,BP642,0.41510165
Hillingdon,BP681,0.45443985
Hillingdon,BP689,0.3667532
Hillingdon,BP741,0.31127167
Hillingdon,BP760,0.4697889
Hillingdon,BP761,0.5028458
Hillingdon,BP862,0.3048173
Hillingdon,BP863,0.30439642
Hillingdon,BP864,0.32658422
Hillingdon,BP879,0.378819
Hillingdon,BP880,0.3827699
Hillingdon,BP881,0.32203007
Hillingdon,BP884,0.33448046
Hillingdon,BP894,0.319754
Hillingdon,BP978,0.42122287
Hillingdon,BP984,0.26464006
Hillingdon,BP994,0.37669152
Hillingdon,C50,0.50037843
Hillingdon,C57,0.47803736
Hillingdon,C58,0.4682464
Hillingdon,C59,0.3598993
Hillingdon,C60,0.3597218
Hillingdon,C61,0.30313882
Hillingdon,C62,0.31184435
Hillingdon,C63,0.33864987
Hillingdon,C64,0.34926116
Hillingdon,C65,0.34699136
Hillingdon,C66,0.36780187
Hillingdon,C67,0.35099214
Hillingdon,C68,0.36756748
Hillingdon,C69,0.3800786
Hillingdon,C77,0.39675415
Hillingdon,CW10,0.4081908
Hillingdon,CW11,0.3654986
Hillingdon,CW12,0.3550309
Hillingdon,CW17,0.44086555
Hillingdon,CW18,0.44439533
Hillingdon,CW19,0.5093332
Hillingdon,CW29,0.35404134
Hillingdon,CW33,0.40671995
Hillingdon,CW46,0.47774446
Hillingdon,CW47,0.5299644
Hillingdon,CW48,0.5362636
Hillingdon,CW49,0.47731245
Hillingdon,CW5,0.4403887
Hillingdon,CW6,0.45011598
Hillingdon,CW7,0.50124824
Hillingdon,CW8,0.38863903
